theme,kind,vendor_slug,vendor_name,domain,plan_name,monthly_usd,annual_discount_pct,billing_model,setup_fee_usd,minutes_included,calls_included,overage_per_min,overage_per_call,hipaa,baa,soc2,gdpr,free_tier,free_trial_days,key_features,best_for,integrations,source_url,accessed_at,corroboration_url
headless-cms,catalog,sanity,Sanity,sanity.io,Enterprise,,,custom,,,,,,,,,,,,,,Next.js; Gatsby; Nuxt; Vercel; Netlify; Shopify; Algolia; Slack,https://www.sanity.io/pricing,2026-06-14,
headless-cms,catalog,storyblok,Storyblok,storyblok.com,Starter,0,,flat,,,,,,,,,,,,,,Next.js; Nuxt; Gatsby; Astro; Netlify; Vercel; Shopify; Commercetools,https://www.storyblok.com/pricing,2026-06-14,
headless-cms,catalog,storyblok,Storyblok,storyblok.com,Growth,99,8,flat,,,,,,,,,,,,,,Next.js; Nuxt; Gatsby; Astro; Netlify; Vercel; Shopify; Commercetools,https://www.storyblok.com/pricing,2026-06-14,https://www.getapp.com/content-management-software/a/storyblok/pricing/
headless-cms,catalog,storyblok,Storyblok,storyblok.com,Growth Plus,349,8,flat,,,,,,,,,,,,,,Next.js; Nuxt; Gatsby; Astro; Netlify; Vercel; Shopify; Commercetools,https://www.storyblok.com/pricing,2026-06-14,https://www.getapp.com/content-management-software/a/storyblok/pricing/
headless-cms,catalog,storyblok,Storyblok,storyblok.com,Premium,,,custom,,,,,,,,,,,,,,Next.js; Nuxt; Gatsby; Astro; Netlify; Vercel; Shopify; Commercetools,https://www.storyblok.com/pricing,2026-06-14,
headless-cms,catalog,storyblok,Storyblok,storyblok.com,Elite,,,custom,,,,,,,,,,,,,,Next.js; Nuxt; Gatsby; Astro; Netlify; Vercel; Shopify; Commercetools,https://www.storyblok.com/pricing,2026-06-14,
headless-cms,catalog,strapi-cloud,Strapi Cloud,strapi.io,Free,0,,flat,,,,,,,,,,,,,,AWS; Cloudinary; SendGrid; Stripe; Auth0; Sentry; GitHub; GitLab,https://strapi.io/pricing,2026-06-14,https://costbench.com/software/headless-cms/strapi/
headless-cms,catalog,strapi-cloud,Strapi Cloud,strapi.io,Essential,18,20,flat,,,,,,,,,,,,,,AWS; Cloudinary; SendGrid; Stripe; Auth0; Sentry; GitHub; GitLab,https://strapi.io/blog/introducing-yearly-plans-and-new-limits-for-strapi-cloud,2026-06-14,https://costbench.com/software/headless-cms/strapi/
headless-cms,catalog,strapi-cloud,Strapi Cloud,strapi.io,Pro,90,20,flat,,,,,,,,,,,,,,AWS; Cloudinary; SendGrid; Stripe; Auth0; Sentry; GitHub; GitLab,https://strapi.io/pricing,2026-06-14,https://costbench.com/software/headless-cms/strapi/
headless-cms,catalog,strapi-cloud,Strapi Cloud,strapi.io,Scale,450,20,flat,,,,,,,,,,,,,,AWS; Cloudinary; SendGrid; Stripe; Auth0; Sentry; GitHub; GitLab,https://strapi.io/pricing,2026-06-14,https://costbench.com/software/headless-cms/strapi/
headless-cms,catalog,strapi-cloud,Strapi Cloud,strapi.io,Enterprise,,,custom,,,,,,,,,,,,,,AWS; Cloudinary; SendGrid; Stripe; Auth0; Sentry; GitHub; GitLab,https://strapi.io/pricing,2026-06-14,
headless-cms,catalog,hygraph,Hygraph,hygraph.com,Hobby,0,,flat,,,,,,,,,,,,,,Next.js; Gatsby; Nuxt; Vercel; Netlify; Shopify; Contentstack; GraphQL,https://hygraph.com/pricing,2026-06-14,
headless-cms,catalog,hygraph,Hygraph,hygraph.com,Growth,199,,flat,,,,,,,,,,,,,,Next.js; Gatsby; Nuxt; Vercel; Netlify; Shopify; Contentstack; GraphQL,https://hygraph.com/pricing,2026-06-14,
headless-cms,catalog,hygraph,Hygraph,hygraph.com,Enterprise,,,custom,,,,,,,,,,,,,,Next.js; Gatsby; Nuxt; Vercel; Netlify; Shopify; Contentstack; GraphQL,https://hygraph.com/pricing,2026-06-14,
headless-cms,catalog,prismic,Prismic,prismic.io,Free,0,,flat,,,,,,,,,,,,,,Next.js; Nuxt; SvelteKit; Gatsby; Vercel; Netlify; Shopify; GitHub,https://prismic.io/pricing,2026-06-14,
headless-cms,catalog,prismic,Prismic,prismic.io,Starter,10,,flat,,,,,,,,,,,,,,Next.js; Nuxt; SvelteKit; Gatsby; Vercel; Netlify; Shopify; GitHub,https://prismic.io/pricing,2026-06-14,
headless-cms,catalog,prismic,Prismic,prismic.io,Small,25,,flat,,,,,,,,,,,,,,Next.js; Nuxt; SvelteKit; Gatsby; Vercel; Netlify; Shopify; GitHub,https://prismic.io/pricing,2026-06-14,
headless-cms,catalog,prismic,Prismic,prismic.io,Medium,150,,flat,,,,,,,,,,,,,,Next.js; Nuxt; SvelteKit; Gatsby; Vercel; Netlify; Shopify; GitHub,https://prismic.io/pricing,2026-06-14,
headless-cms,catalog,prismic,Prismic,prismic.io,Platinum,675,,flat,,,,,,,,,,,,,,Next.js; Nuxt; SvelteKit; Gatsby; Vercel; Netlify; Shopify; GitHub,https://prismic.io/pricing,2026-06-14,
headless-cms,catalog,prismic,Prismic,prismic.io,Enterprise,,,custom,,,,,,,,,,,,,,Next.js; Nuxt; SvelteKit; Gatsby; Vercel; Netlify; Shopify; GitHub,https://prismic.io/pricing,2026-06-14,
headless-cms,catalog,directus,Directus,directus.com,Core,0,,flat,,,,,,,,,,,,,,PostgreSQL; MySQL; SQLite; Microsoft SQL Server; Oracle; AWS S3; Cloudflare; Auth0,https://directus.com/pricing,2026-06-14,
headless-cms,catalog,directus,Directus,directus.com,Team,499,17,flat,,,,,,,,,,,,,,PostgreSQL; MySQL; SQLite; Microsoft SQL Server; Oracle; AWS S3; Cloudflare; Auth0,https://directus.com/pricing,2026-06-14,
headless-cms,catalog,directus,Directus,directus.com,Open Innovation Grant,99,,flat,,,,,,,,,,,,,,PostgreSQL; MySQL; SQLite; Microsoft SQL Server; Oracle; AWS S3; Cloudflare; Auth0,https://directus.com/pricing,2026-06-14,
headless-cms,catalog,directus,Directus,directus.com,Enterprise,,,custom,,,,,,,,,,,,,,PostgreSQL; MySQL; SQLite; Microsoft SQL Server; Oracle; AWS S3; Cloudflare; Auth0,https://directus.com/pricing,2026-06-14,
headless-cms,catalog,builder-io,Builder.io,builder.io,Free,0,,per_seat,,,,,,,,,,,,,,React; Next.js; Vue; Angular; Nuxt; Shopify; BigCommerce; Figma,https://www.builder.io/m/pricing,2026-06-14,
headless-cms,catalog,builder-io,Builder.io,builder.io,Pro,,,per_seat,,,,,,,,,,,,,,React; Next.js; Vue; Angular; Nuxt; Shopify; BigCommerce; Figma,https://www.builder.io/m/pricing,2026-06-14,
headless-cms,catalog,builder-io,Builder.io,builder.io,Team,,,per_seat,,,,,,,,,,,,,,React; Next.js; Vue; Angular; Nuxt; Shopify; BigCommerce; Figma,https://www.builder.io/m/pricing,2026-06-14,
headless-cms,catalog,builder-io,Builder.io,builder.io,Enterprise,,,custom,,,,,,,,,,,,,,React; Next.js; Vue; Angular; Nuxt; Shopify; BigCommerce; Figma,https://www.builder.io/m/pricing,2026-06-14,
helpdesk-software,catalog,zendesk,Zendesk,zendesk.com,Support Team,19,,per_seat,,,,,,true,true,,,,,,,Slack; Salesforce; Shopify; Jira; Microsoft Teams,https://costbench.com/software/help-desk/zendesk/,2026-06-13,https://www.zendesk.com/pricing/
helpdesk-software,catalog,zendesk,Zendesk,zendesk.com,Suite Team,55,,per_seat,,,,,,true,true,,,,,,,Slack; Salesforce; Shopify; Jira; Microsoft Teams,https://costbench.com/software/help-desk/zendesk/,2026-06-13,https://www.zendesk.com/pricing/
helpdesk-software,catalog,zendesk,Zendesk,zendesk.com,Suite Professional,115,,per_seat,,,,,,true,true,,,,,,,Slack; Salesforce; Shopify; Jira; Microsoft Teams,https://costbench.com/software/help-desk/zendesk/,2026-06-13,https://www.zendesk.com/pricing/
helpdesk-software,catalog,zendesk,Zendesk,zendesk.com,Suite Enterprise,,,per_seat,,,,,,true,true,,,,,,,Slack; Salesforce; Shopify; Jira; Microsoft Teams,https://costbench.com/software/help-desk/zendesk/,2026-06-13,https://www.zendesk.com/pricing/
helpdesk-software,catalog,freshdesk,Freshdesk,freshworks.com,Free,0,,per_seat,,,,,,true,,,,,,,,Slack; Shopify; Salesforce; Jira; Microsoft Teams,https://www.freshworks.com/freshdesk/pricing/,2026-06-13,
helpdesk-software,catalog,freshdesk,Freshdesk,freshworks.com,Growth,19,,per_seat,,,,,,true,,,,,,,,Slack; Shopify; Salesforce; Jira; Microsoft Teams,https://www.freshworks.com/freshdesk/pricing/,2026-06-13,
helpdesk-software,catalog,freshdesk,Freshdesk,freshworks.com,Pro,55,,per_seat,,,,,,true,,,,,,,,Slack; Shopify; Salesforce; Jira; Microsoft Teams,https://www.freshworks.com/freshdesk/pricing/,2026-06-13,
helpdesk-software,catalog,freshdesk,Freshdesk,freshworks.com,Enterprise,89,,per_seat,,,,,,true,,,,,,,,Slack; Shopify; Salesforce; Jira; Microsoft Teams,https://www.freshworks.com/freshdesk/pricing/,2026-06-13,
helpdesk-software,catalog,intercom,Intercom,intercom.com,Essential,29,,per_seat,,,,,,true,true,,,,,,,Salesforce; Slack; HubSpot; Stripe; Jira,https://www.intercom.com/pricing,2026-06-13,
helpdesk-software,catalog,intercom,Intercom,intercom.com,Advanced,85,,per_seat,,,,,,true,true,,,,,,,Salesforce; Slack; HubSpot; Stripe; Jira,https://www.intercom.com/pricing,2026-06-13,
helpdesk-software,catalog,intercom,Intercom,intercom.com,Expert,132,,per_seat,,,,,,true,true,,,,,,,Salesforce; Slack; HubSpot; Stripe; Jira,https://www.intercom.com/pricing,2026-06-13,
helpdesk-software,catalog,help-scout,Help Scout,helpscout.com,Free,0,,per_seat,,,,,,true,true,,,,,,,Slack; Salesforce; Jira; HubSpot; Shopify,https://www.helpscout.com/pricing/,2026-06-13,
helpdesk-software,catalog,help-scout,Help Scout,helpscout.com,Standard,25,,per_seat,,,,,,true,true,,,,,,,Slack; Salesforce; Jira; HubSpot; Shopify,https://www.helpscout.com/pricing/,2026-06-13,
helpdesk-software,catalog,help-scout,Help Scout,helpscout.com,Plus,45,,per_seat,,,,,,true,true,,,,,,,Slack; Salesforce; Jira; HubSpot; Shopify,https://www.helpscout.com/pricing/,2026-06-13,
helpdesk-software,catalog,help-scout,Help Scout,helpscout.com,Pro,75,,per_seat,,,,,,true,true,,,,,,,Slack; Salesforce; Jira; HubSpot; Shopify,https://www.helpscout.com/pricing/,2026-06-13,
helpdesk-software,catalog,gorgias,Gorgias,gorgias.com,Starter,10,,flat,,,,,,,,,,,,,,Shopify; Magento; BigCommerce; Klaviyo; Slack,https://www.gorgias.com/pricing,2026-06-13,
helpdesk-software,catalog,gorgias,Gorgias,gorgias.com,Basic,60,16,flat,,,,,,,,,,,,,,Shopify; Magento; BigCommerce; Klaviyo; Slack,https://www.gorgias.com/pricing,2026-06-13,
helpdesk-software,catalog,gorgias,Gorgias,gorgias.com,Pro,360,16,flat,,,,,,,,,,,,,,Shopify; Magento; BigCommerce; Klaviyo; Slack,https://www.gorgias.com/pricing,2026-06-13,
helpdesk-software,catalog,gorgias,Gorgias,gorgias.com,Advanced,900,16,flat,,,,,,,,,,,,,,Shopify; Magento; BigCommerce; Klaviyo; Slack,https://www.gorgias.com/pricing,2026-06-13,
helpdesk-software,catalog,gorgias,Gorgias,gorgias.com,Enterprise,,,flat,,,,,,,,,,,,,,Shopify; Magento; BigCommerce; Klaviyo; Slack,https://www.gorgias.com/pricing,2026-06-13,
helpdesk-software,catalog,zoho-desk,Zoho Desk,zoho.com,Free,0,,per_seat,,,,,,true,true,,,,,,,Zoho CRM; Slack; Microsoft Teams; Jira; Salesforce,https://costbench.com/software/help-desk/zohodesk/,2026-06-13,https://www.zoho.com/desk/pricing/
helpdesk-software,catalog,zoho-desk,Zoho Desk,zoho.com,Express,7,,per_seat,,,,,,true,true,,,,,,,Zoho CRM; Slack; Microsoft Teams; Jira; Salesforce,https://costbench.com/software/help-desk/zohodesk/,2026-06-13,https://www.zoho.com/desk/pricing/
helpdesk-software,catalog,zoho-desk,Zoho Desk,zoho.com,Standard,14,,per_seat,,,,,,true,true,,,,,,,Zoho CRM; Slack; Microsoft Teams; Jira; Salesforce,https://costbench.com/software/help-desk/zohodesk/,2026-06-13,https://www.zoho.com/desk/pricing/
helpdesk-software,catalog,zoho-desk,Zoho Desk,zoho.com,Professional,23,,per_seat,,,,,,true,true,,,,,,,Zoho CRM; Slack; Microsoft Teams; Jira; Salesforce,https://costbench.com/software/help-desk/zohodesk/,2026-06-13,https://www.zoho.com/desk/pricing/
helpdesk-software,catalog,zoho-desk,Zoho Desk,zoho.com,Enterprise,40,,per_seat,,,,,,true,true,,,,,,,Zoho CRM; Slack; Microsoft Teams; Jira; Salesforce,https://costbench.com/software/help-desk/zohodesk/,2026-06-13,https://www.zoho.com/desk/pricing/
helpdesk-software,catalog,front,Front,front.com,Starter,25,,per_seat,,,,,,true,true,,,,,,,Salesforce; Slack; HubSpot; Jira; Shopify,https://front.com/pricing,2026-06-13,
helpdesk-software,catalog,front,Front,front.com,Professional,65,,per_seat,,,,,,true,true,,,,,,,Salesforce; Slack; HubSpot; Jira; Shopify,https://front.com/pricing,2026-06-13,
helpdesk-software,catalog,front,Front,front.com,Enterprise,105,,per_seat,,,,,,true,true,,,,,,,Salesforce; Slack; HubSpot; Jira; Shopify,https://front.com/pricing,2026-06-13,
helpdesk-software,catalog,liveagent,LiveAgent,liveagent.com,Small Business,15,,per_seat,,,,,,,,,,,,,,Shopify; WordPress; Slack; Salesforce; Magento,https://www.liveagent.com/pricing/,2026-06-13,
helpdesk-software,catalog,liveagent,LiveAgent,liveagent.com,Medium Business,29,,per_seat,,,,,,,,,,,,,,Shopify; WordPress; Slack; Salesforce; Magento,https://www.liveagent.com/pricing/,2026-06-13,
helpdesk-software,catalog,liveagent,LiveAgent,liveagent.com,Large Business,49,,per_seat,,,,,,,,,,,,,,Shopify; WordPress; Slack; Salesforce; Magento,https://www.liveagent.com/pricing/,2026-06-13,
helpdesk-software,catalog,liveagent,LiveAgent,liveagent.com,Enterprise,69,,per_seat,,,,,,,,,,,,,,Shopify; WordPress; Slack; Salesforce; Magento,https://www.liveagent.com/pricing/,2026-06-13,
helpdesk-software,catalog,tidio,Tidio,tidio.com,Free,0,,flat,,,,,,,,,,,,,,Shopify; WordPress; Wix; BigCommerce; Zapier,https://www.tidio.com/pricing/,2026-06-13,
helpdesk-software,catalog,tidio,Tidio,tidio.com,Starter,24.17,,flat,,,,,,,,,,,,,,Shopify; WordPress; Wix; BigCommerce; Zapier,https://www.tidio.com/pricing/,2026-06-13,
helpdesk-software,catalog,tidio,Tidio,tidio.com,Growth,49.17,,flat,,,,,,,,,,,,,,Shopify; WordPress; Wix; BigCommerce; Zapier,https://www.tidio.com/pricing/,2026-06-13,
helpdesk-software,catalog,tidio,Tidio,tidio.com,Plus,749,,flat,,,,,,,,,,,,,,Shopify; WordPress; Wix; BigCommerce; Zapier,https://www.tidio.com/pricing/,2026-06-13,
helpdesk-software,catalog,tidio,Tidio,tidio.com,Premium,,,flat,,,,,,,,,,,,,,Shopify; WordPress; Wix; BigCommerce; Zapier,https://www.tidio.com/pricing/,2026-06-13,
home-security,catalog,simplisafe,SimpliSafe,simplisafe.com,Self-Monitoring (No Video),0,,flat,,,,,,,,,,,,,,Amazon Alexa; Google Home; Apple Watch,https://www.safewise.com/best-home-security-systems/,2026-06-14,https://www.bobvila.com/articles/best-home-security-systems
home-security,catalog,simplisafe,SimpliSafe,simplisafe.com,Self-Monitoring with Video,9.99,,flat,,,,,,,,,,,,,,Amazon Alexa; Google Home; Apple Watch,https://www.safewise.com/best-home-security-systems/,2026-06-14,https://www.bobvila.com/articles/best-home-security-systems
home-security,catalog,simplisafe,SimpliSafe,simplisafe.com,Standard,22.8,,flat,,,,,,,,,,,,,,Amazon Alexa; Google Home; Apple Watch,https://www.safewise.com/best-home-security-systems/,2026-06-14,https://www.bobvila.com/articles/best-home-security-systems
home-security,catalog,simplisafe,SimpliSafe,simplisafe.com,Core,32.99,,flat,,,,,,,,,,,,,,Amazon Alexa; Google Home; Apple Watch,https://www.safewise.com/best-home-security-systems/,2026-06-14,https://www.bobvila.com/articles/best-home-security-systems
home-security,catalog,simplisafe,SimpliSafe,simplisafe.com,Pro,49.99,,flat,,,,,,,,,,,,,,Amazon Alexa; Google Home; Apple Watch,https://www.safewise.com/best-home-security-systems/,2026-06-14,https://www.bobvila.com/articles/best-home-security-systems
home-security,catalog,simplisafe,SimpliSafe,simplisafe.com,Pro Plus,79.99,,flat,,,,,,,,,,,,,,Amazon Alexa; Google Home; Apple Watch,https://www.safewise.com/best-home-security-systems/,2026-06-14,https://www.bobvila.com/articles/best-home-security-systems
home-security,catalog,adt,ADT,adt.com,Self Setup,19.99,,flat,,,,,,,,,,,,,,Google Nest; Amazon Alexa; Z-Wave; ADT+ app,https://www.safewise.com/home-security-review/adt-home-security/,2026-06-14,https://www.safewise.com/best-home-security-systems/
home-security,catalog,adt,ADT,adt.com,Landline,28.99,,flat,99,,,,,,,,,,,,,Google Nest; Amazon Alexa; Z-Wave; ADT+ app,https://www.safewise.com/home-security-review/adt-home-security/,2026-06-14,https://www.bobvila.com/articles/best-home-security-systems
home-security,catalog,adt,ADT,adt.com,Entry,45.99,,flat,99,,,,,,,,,,,,,Google Nest; Amazon Alexa; Z-Wave; ADT+ app,https://www.safewise.com/home-security-review/adt-home-security/,2026-06-14,https://www.safewise.com/best-home-security-systems/
home-security,catalog,adt,ADT,adt.com,Low,52.99,,flat,99,,,,,,,,,,,,,Google Nest; Amazon Alexa; Z-Wave; ADT+ app,https://www.safewise.com/home-security-review/adt-home-security/,2026-06-14,https://www.safewise.com/best-home-security-systems/
home-security,catalog,adt,ADT,adt.com,Mid,59.99,,flat,99,,,,,,,,,,,,,Google Nest; Amazon Alexa; Z-Wave; ADT+ app,https://www.safewise.com/home-security-review/adt-home-security/,2026-06-14,https://www.safewise.com/best-home-security-systems/
home-security,catalog,adt,ADT,adt.com,High (Video & Control),64.99,,flat,199,,,,,,,,,,,,,Google Nest; Amazon Alexa; Z-Wave; ADT+ app,https://www.safewise.com/home-security-review/adt-home-security/,2026-06-14,https://www.safewise.com/best-home-security-systems/
home-security,catalog,ring-alarm,Ring Alarm,ring.com,Ring Multi,9.99,,flat,,,,,,,,,,,,,,Amazon Alexa; Amazon Echo; Ring cameras; Ring Video Doorbell; Z-Wave,https://www.security.org/home-security-systems/ring-alarm/,2026-06-14,https://www.safewise.com/best-home-security-systems/
home-security,catalog,ring-alarm,Ring Alarm,ring.com,Ring AI Pro,19.99,,flat,,,,,,,,,,,,,,Amazon Alexa; Amazon Echo; Ring cameras; Ring Video Doorbell; Z-Wave,https://www.security.org/home-security-systems/ring-alarm/,2026-06-14,https://www.safewise.com/best-home-security-systems/
home-security,catalog,ring-alarm,Ring Alarm,ring.com,Virtual Security Guard Add-on,99,,flat,,,,,,,,,,,,,,Amazon Alexa; Amazon Echo; Ring cameras; Ring Video Doorbell; Z-Wave,https://www.security.org/home-security-systems/ring-alarm/,2026-06-14,https://www.safewise.com/best-home-security-systems/
home-security,catalog,abode,Abode,goabode.com,No Subscription,0,,flat,,,,,,,,,,,,,,Apple HomeKit; Amazon Alexa; Google Home; IFTTT; Z-Wave; Zigbee,https://www.goabode.com/plans,2026-06-14,https://www.safewise.com/best-home-security-systems/
home-security,catalog,abode,Abode,goabode.com,Standard,8.49,22,flat,,,,,,,,,,,,,,Apple HomeKit; Amazon Alexa; Google Home; IFTTT; Z-Wave; Zigbee,https://www.goabode.com/plans,2026-06-14,https://www.safewise.com/best-home-security-systems/
home-security,catalog,abode,Abode,goabode.com,Pro,26.99,24,flat,,,,,,,,,,,,,,Apple HomeKit; Amazon Alexa; Google Home; IFTTT; Z-Wave; Zigbee,https://www.goabode.com/plans,2026-06-14,https://www.safewise.com/best-home-security-systems/
home-security,catalog,abode,Abode,goabode.com,On-Demand (3-Day),,,custom,,,,,,,,,,,,,,Apple HomeKit; Amazon Alexa; Google Home; IFTTT; Z-Wave; Zigbee,https://www.goabode.com/plans,2026-06-14,https://www.safewise.com/best-home-security-systems/
home-security,catalog,abode,Abode,goabode.com,On-Demand (7-Day),,,custom,,,,,,,,,,,,,,Apple HomeKit; Amazon Alexa; Google Home; IFTTT; Z-Wave; Zigbee,https://www.goabode.com/plans,2026-06-14,https://www.safewise.com/best-home-security-systems/
home-security,catalog,vivint,Vivint,vivint.com,Smart Home Monitoring (quote-only),,,custom,49,,,,,,,,,,,,,Amazon Alexa; Google Assistant; Z-Wave; Zigbee; Vivint Smart Home app,https://www.security.org/home-security-systems/vivint/,2026-06-14,https://www.safewise.com/how-much-does-vivint-cost/
home-security,catalog,cove,Cove,covesmart.com,Cove Basic,19.99,,flat,,,,,,,,,,,,,,Amazon Alexa; Google Home; SkyBell (video doorbell); Eufy cameras,https://www.safewise.com/home-security-review/cove,2026-06-14,https://www.safewise.com/best-home-security-systems/
home-security,catalog,cove,Cove,covesmart.com,Cove Plus,27.99,,flat,,,,,,,,,,,,,,Amazon Alexa; Google Home; SkyBell (video doorbell); Eufy cameras,https://www.safewise.com/home-security-review/cove,2026-06-14,https://www.safewise.com/best-home-security-systems/
home-security,catalog,frontpoint,Frontpoint,frontpointsecurity.com,Self-Monitoring with Video,15,,flat,,,,,,,,,,,,,,Amazon Alexa; Google Home; Z-Wave; Kwikset; Schlage,https://www.frontpointsecurity.com/monitoring,2026-06-14,https://www.safewise.com/home-security-review/frontpoint
